decile_score,priors_count,is_recid,time_in_jail,juv_crime_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,c_charge_degree_O,crime_category_Driving and Vehicle-Related Offenses,crime_category_Drug Offenses,crime_category_Miscellaneous Offenses,crime_category_Theft and Fraud,crime_category_Violent and Serious Crimes
4,0.0,1,0.0,0.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6,0.023255813953488372,0,0.023698884758364312,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,0.0,0,0.0009293680297397769,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7,0.20930232558139533,1,0.0037174721189591076,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
6,0.023255813953488372,0,0.016263940520446097,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.046511627906976744,0,0.013940520446096654,0.0,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3,0.0,1,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
6,0.23255813953488372,0,0.0,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.0,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
9,0.046511627906976744,1,0.0027881040892193307,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3,0.023255813953488372,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,0.023255813953488372,1,0.01812267657992565,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
5,0.023255813953488372,1,0.002323420074349442,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5,0.023255813953488372,0,0.008364312267657992,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,0.0,0,0.002323420074349442,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0.0,0,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,0.0,0,0.0013940520446096654,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7,0.06976744186046512,1,0.06598513011152415,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,0.0,0,0.0009293680297397769,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
5,0.023255813953488372,1,0.002323420074349442,0.047619047619047616,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6,0.023255813953488372,1,0.055762081784386616,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4,0.0,0,0.013011152416356878,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.046511627906976744,0,0.0013940520446096654,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
5,0.0,0,0.03856877323420074,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,1,0.0,0.0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,0,0.0018587360594795538,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.09302325581395349,1,0.0009293680297397769,0.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2,0.023255813953488372,0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
7,0.046511627906976744,1,0.00046468401486988845,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5,0.09302325581395349,1,0.0009293680297397769,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
5,0.0,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.023255813953488372,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6,0.06976744186046512,0,0.007434944237918215,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
5,0.0,0,0.0009293680297397769,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
10,0.32558139534883723,0,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.23255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
9,0.046511627906976744,1,0.008364312267657992,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.16279069767441862,0,0.0241635687732342,0.047619047619047616,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.06976744186046512,1,0.004182156133828996,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5,0.0,0,0.00046468401486988845,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4,0.0,0,0.0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0.0,0,0.0009293680297397769,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
8,0.0,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,0.09302325581395349,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.046511627906976744,0,0.0,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
8,0.5348837209302325,0,0.004182156133828996,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,0.046511627906976744,0,0.006970260223048327,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1,0.0,0,0.11198884758364312,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4,0.0,0,0.00046468401486988845,0.23809523809523808,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6,0.23255813953488372,1,0.08410780669144981,0.047619047619047616,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.06976744186046512,0,0.011617100371747211,0.0,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
4,0.023255813953488372,0,0.0,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.11627906976744186,1,0.022769516728624536,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0.0,0,0.0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
7,0.0,0,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.0,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.09302325581395349,1,0.08921933085501858,0.047619047619047616,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,0.0,0,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
3,0.13953488372093023,1,0.00046468401486988845,0.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.3023255813953488,1,0.01486988847583643,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0.0,1,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0.09302325581395349,0,0.0018587360594795538,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,0.0,0,0.20353159851301114,0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
5,0.023255813953488372,0,0.0013940520446096654,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,0.023255813953488372,0,0.1277881040892193,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
5,0.11627906976744186,0,0.04321561338289963,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,0.0,1,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
6,0.06976744186046512,0,0.030669144981412638,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
